invoice_id,date,time,branch,city,customer_type,gender,category,product,unit_price,quantity,discount_pct,payment_method,rating,cost_price
INV-2024-00199,2024-01-20,18:08,C,Bengaluru,Member,Male,Clothing,Jeans,1928.41,1,0.1,UPI,8.8,1176.33
INV-2024-00200,2024-01-31,19:30,C,Bengaluru,Member,Female,Groceries,Breakfast Cereal,376.51,3,0.1,UPI,8.0,308.74
INV-2024-00201,2024-03-13,13:35,B,Mumbai,Normal,Male,Home & Kitchen,Mixer Grinder,3226.93,2,0.1,Card,7.8,2129.77
INV-2024-00202,2024-03-30,18:51,C,Bengaluru,Member,Male,Groceries,Dry Fruits,941.2,2,0.1,Card,7.5,771.78
INV-2024-00203,2024-02-18,16:30,C,Bengaluru,Normal,Male,Electronics,Bluetooth Speaker,2968.45,1,0.0,Cash,5.6,2048.23
INV-2024-00204,2024-01-15,16:40,A,Delhi,Member,Male,Electronics,Earbuds,2309.8,2,0.1,UPI,8.7,1593.76
INV-2024-00205,2024-01-02,16:09,A,Delhi,Normal,Male,Groceries,Dry Fruits,982.93,1,0.0,Card,6.7,806.0
INV-2024-00206,2024-01-23,15:15,B,Mumbai,Member,Male,Home & Kitchen,Cookware Set,2536.55,1,0.1,Cash,7.1,1674.12
INV-2024-00207,2024-01-14,18:48,B,Mumbai,Normal,Male,Clothing,Jacket,3115.04,1,0.1,UPI,5.1,1900.17
INV-2024-00208,2024-03-05,18:51,A,Delhi,Member,Female,Groceries,Cooking Oil,756.59,3,0.0,UPI,7.6,620.4
INV-2024-00209,2024-01-13,14:37,B,Mumbai,Member,Male,Electronics,Smart Watch,3976.67,2,0.15,Cash,6.0,2743.9
INV-2024-00210,2024-02-18,14:13,A,Delhi,Member,Female,Sports,Fitness Band,1386.17,1,0.0,Cash,10.0,887.15
INV-2024-00211,2024-03-06,12:21,B,Mumbai,Member,Male,Home & Kitchen,Cookware Set,2290.81,3,0.05,UPI,7.0,1511.93
INV-2024-00212,2024-02-25,18:26,C,Bengaluru,Normal,Male,Electronics,Smart Watch,4019.33,1,0.05,UPI,5.7,2773.34
INV-2024-00213,2024-01-20,16:30,B,Mumbai,Normal,Male,Groceries,Breakfast Cereal,387.87,4,0.15,UPI,7.8,318.05
INV-2024-00214,2024-03-15,19:35,A,Delhi,Member,Male,Groceries,Dry Fruits,1010.15,4,0.0,Card,5.5,828.32
INV-2024-00215,2024-03-08,13:09,A,Delhi,Member,Female,Groceries,Rice 5kg,667.64,5,0.2,Card,9.0,547.46
INV-2024-00216,2024-03-10,17:49,A,Delhi,Normal,Female,Electronics,Smart Watch,3786.97,1,0.1,UPI,8.0,2613.01
INV-2024-00217,2024-01-14,14:30,B,Mumbai,Member,Male,Sports,Dumbbell Set,2480.11,2,0.05,UPI,7.7,1587.27
INV-2024-00218,2024-01-13,12:08,A,Delhi,Normal,Female,Clothing,Jeans,1669.93,2,0.1,Card,7.0,1018.66
INV-2024-00219,2024-03-25,18:56,A,Delhi,Member,Male,Groceries,Dry Fruits,978.79,6,0.0,Cash,7.8,802.61
INV-2024-00220,2024-02-09,19:17,A,Delhi,Normal,Male,Clothing,Sports Shoes,2414.27,1,0.05,UPI,7.7,1472.7
INV-2024-00221,2024-01-30,20:45,C,Bengaluru,Member,Female,Clothing,Sports Shoes,2501.46,1,0.15000000000000002,UPI,6.5,1525.89
INV-2024-00222,2024-02-17,13:33,A,Delhi,Member,Female,Clothing,Sports Shoes,2369.13,2,0.2,Cash,6.2,1445.17
INV-2024-00223,2024-03-03,19:03,A,Delhi,Member,Male,Clothing,Jacket,3205.06,2,0.1,Cash,7.3,1955.09
INV-2024-00224,2024-03-28,11:53,A,Delhi,Normal,Female,Clothing,Jacket,2789.2,1,0.05,Card,7.3,1701.41
INV-2024-00225,2024-01-29,12:18,C,Bengaluru,Normal,Female,Groceries,Rice 5kg,606.74,3,0.05,UPI,9.1,497.53
INV-2024-00226,2024-03-25,12:37,C,Bengaluru,Member,Male,Home & Kitchen,Storage Set,699.47,1,0.0,UPI,7.3,461.65
INV-2024-00227,2024-01-03,09:40,A,Delhi,Normal,Male,Electronics,Earbuds,2224.5,5,0.05,UPI,8.5,1534.9
INV-2024-00228,2024-02-23,15:52,C,Bengaluru,Member,Female,Home & Kitchen,Mixer Grinder,3125.95,1,0.1,UPI,6.8,2063.13
INV-2024-00229,2024-03-01,11:03,C,Bengaluru,Member,Female,Electronics,Bluetooth Speaker,2983.06,6,0.05,UPI,8.2,2058.31
INV-2024-00230,2024-01-11,17:17,A,Delhi,Member,Female,Electronics,Power Bank,1485.16,2,0.0,UPI,7.5,1024.76
INV-2024-00231,2024-01-14,16:48,C,Bengaluru,Member,Female,Groceries,Breakfast Cereal,376.21,2,0.1,UPI,8.8,308.49
INV-2024-00232,2024-02-10,17:15,B,Mumbai,Normal,Female,Groceries,Breakfast Cereal,378.74,1,0.0,Card,7.9,310.57
INV-2024-00233,2024-03-29,16:52,B,Mumbai,Member,Female,Home & Kitchen,Bedsheet,943.83,3,0.05,UPI,7.4,622.93
INV-2024-00234,2024-02-26,21:52,C,Bengaluru,Normal,Male,Groceries,Breakfast Cereal,372.82,4,0.15,Card,7.5,305.71
INV-2024-00235,2024-03-26,21:43,C,Bengaluru,Member,Female,Electronics,Smart Watch,4181.33,1,0.0,Card,6.5,2885.12
INV-2024-00236,2024-03-15,18:26,C,Bengaluru,Normal,Male,Groceries,Dry Fruits,913.87,7,0.1,Card,10.0,749.37
INV-2024-00237,2024-02-15,21:20,A,Delhi,Normal,Female,Home & Kitchen,Bedsheet,964.12,1,0.0,UPI,8.2,636.32
INV-2024-00238,2024-03-14,20:20,B,Mumbai,Member,Female,Clothing,Jacket,3063.39,1,0.05,UPI,6.2,1868.67
INV-2024-00239,2024-01-02,15:36,C,Bengaluru,Member,Male,Electronics,Bluetooth Speaker,2647.1,1,0.15000000000000002,Card,6.0,1826.5
INV-2024-00240,2024-01-12,10:49,A,Delhi,Member,Male,Home & Kitchen,Cookware Set,2233.72,2,0.15,Card,5.2,1474.26
INV-2024-00241,2024-03-17,18:54,C,Bengaluru,Normal,Female,Electronics,Power Bank,1521.94,5,0.15,Cash,6.9,1050.14
INV-2024-00242,2024-03-15,20:04,A,Delhi,Normal,Female,Clothing,T-Shirt,835.31,2,0.2,UPI,8.4,509.54
INV-2024-00243,2024-01-24,18:01,B,Mumbai,Normal,Female,Sports,Fitness Band,1240.06,3,0.0,Card,9.2,793.64
INV-2024-00244,2024-02-21,11:11,A,Delhi,Normal,Female,Home & Kitchen,Storage Set,747.11,2,0.0,Cash,6.2,493.09
INV-2024-00245,2024-02-27,15:26,B,Mumbai,Member,Male,Groceries,Rice 5kg,608.51,4,0.1,Card,7.1,498.98
INV-2024-00246,2024-03-21,14:09,A,Delhi,Normal,Female,Groceries,Rice 5kg,642.55,3,0.1,Cash,9.6,526.89
INV-2024-00247,2024-02-27,19:21,B,Mumbai,Normal,Male,Electronics,Earbuds,2250.36,5,0.0,Cash,6.4,1552.75
INV-2024-00248,2024-02-10,16:21,B,Mumbai,Normal,Male,Clothing,T-Shirt,841.19,1,0.1,UPI,6.3,513.13
INV-2024-00249,2024-02-06,21:48,C,Bengaluru,Normal,Female,Electronics,Power Bank,1463.51,4,0.0,UPI,6.6,1009.82
INV-2024-00250,2024-02-11,17:44,A,Delhi,Normal,Male,Clothing,Jacket,2851.17,3,0.0,UPI,9.7,1739.21
INV-2024-00251,2024-03-02,19:44,A,Delhi,Normal,Female,Electronics,Bluetooth Speaker,2618.35,2,0.0,Cash,7.5,1806.66
INV-2024-00252,2024-03-21,16:40,A,Delhi,Member,Female,Electronics,Bluetooth Speaker,2575.22,1,0.1,Cash,8.7,1776.9
INV-2024-00253,2024-02-14,18:52,A,Delhi,Member,Female,Sports,Fitness Band,1262.3,1,0.05,Cash,9.9,807.87
INV-2024-00254,2024-01-25,17:01,A,Delhi,Member,Male,Groceries,Rice 5kg,587.11,4,0.0,Card,7.3,481.43
INV-2024-00255,2024-01-24,11:32,B,Mumbai,Member,Female,Electronics,Smart Watch,3772.23,1,0.2,UPI,9.7,2602.84
INV-2024-00256,2024-03-10,14:40,A,Delhi,Normal,Female,Groceries,Cooking Oil,770.17,5,0.0,UPI,9.1,631.54
INV-2024-00257,2024-03-16,15:45,A,Delhi,Normal,Male,Personal Care,Shampoo,452.57,6,0.0,Card,8.6,262.49
INV-2024-00258,2024-01-11,16:58,B,Mumbai,Normal,Male,Groceries,Rice 5kg,587.87,1,0.0,UPI,7.2,482.05
INV-2024-00259,2024-01-07,15:40,A,Delhi,Normal,Female,Groceries,Cooking Oil,758.04,1,0.0,UPI,6.4,621.59
INV-2024-00260,2024-02-26,19:08,A,Delhi,Normal,Male,Personal Care,Skin Care Kit,1291.51,1,0.0,Card,6.5,749.08
INV-2024-00261,2024-01-15,18:23,A,Delhi,Normal,Male,Home & Kitchen,Bedsheet,966.17,3,0.2,UPI,5.1,637.67
INV-2024-00262,2024-03-17,18:35,A,Delhi,Normal,Male,Personal Care,Shampoo,454.35,2,0.15,UPI,9.4,263.52
INV-2024-00263,2024-01-31,10:54,B,Mumbai,Normal,Male,Personal Care,Shampoo,464.02,2,0.1,UPI,8.5,269.13
INV-2024-00264,2024-01-15,19:37,A,Delhi,Member,Male,Clothing,Jeans,1744.82,2,0.1,UPI,7.3,1064.34
INV-2024-00265,2024-03-25,14:44,C,Bengaluru,Member,Male,Clothing,Jeans,1675.55,2,0.05,UPI,6.3,1022.09
INV-2024-00266,2024-01-17,19:02,B,Mumbai,Member,Female,Home & Kitchen,Cookware Set,2294.42,3,0.1,UPI,5.7,1514.32
INV-2024-00267,2024-01-29,15:53,B,Mumbai,Normal,Female,Electronics,Bluetooth Speaker,2983.45,1,0.0,Card,8.5,2058.58
INV-2024-00268,2024-01-16,13:00,B,Mumbai,Member,Male,Groceries,Dry Fruits,1000.51,5,0.1,UPI,6.5,820.42
INV-2024-00269,2024-01-12,17:30,C,Bengaluru,Member,Male,Clothing,T-Shirt,782.77,4,0.1,UPI,8.1,477.49
INV-2024-00270,2024-01-03,20:04,A,Delhi,Normal,Male,Electronics,Bluetooth Speaker,2814.41,1,0.05,UPI,5.7,1941.94
INV-2024-00271,2024-01-06,19:54,C,Bengaluru,Member,Male,Electronics,Smart Watch,4022.23,3,0.0,Cash,8.9,2775.34
INV-2024-00272,2024-01-18,21:36,C,Bengaluru,Normal,Male,Electronics,Smart Watch,3805.96,1,0.1,UPI,8.0,2626.11
INV-2024-00273,2024-01-06,20:45,A,Delhi,Member,Female,Electronics,Smart Watch,3885.45,3,0.15000000000000002,UPI,8.3,2680.96
INV-2024-00274,2024-02-26,21:40,C,Bengaluru,Member,Male,Personal Care,Skin Care Kit,1176.12,5,0.15000000000000002,Card,6.1,682.15
INV-2024-00275,2024-03-05,21:40,A,Delhi,Member,Male,Personal Care,Shampoo,440.56,1,0.2,UPI,7.5,255.52
INV-2024-00276,2024-02-08,10:08,B,Mumbai,Member,Female,Clothing,T-Shirt,854.2,3,0.05,UPI,5.4,521.06
INV-2024-00277,2024-02-01,19:21,C,Bengaluru,Normal,Male,Clothing,Jacket,2866.3,2,0.0,Card,7.9,1748.44
INV-2024-00278,2024-02-18,16:05,C,Bengaluru,Normal,Male,Home & Kitchen,Storage Set,725.57,1,0.15,Cash,7.6,478.88
INV-2024-00279,2024-03-21,11:49,B,Mumbai,Member,Female,Groceries,Breakfast Cereal,389.7,2,0.1,Card,7.3,319.55
INV-2024-00280,2024-03-19,18:33,B,Mumbai,Normal,Female,Home & Kitchen,Bedsheet,1039.75,1,0.15,Card,7.0,686.23
INV-2024-00281,2024-01-05,13:31,C,Bengaluru,Member,Female,Home & Kitchen,Cookware Set,2531.62,3,0.0,UPI,5.5,1670.87
INV-2024-00282,2024-01-19,19:41,A,Delhi,Normal,Male,Electronics,Power Bank,1458.91,2,0.1,UPI,7.7,1006.65
INV-2024-00283,2024-01-24,15:30,B,Mumbai,Member,Male,Personal Care,Trimmer,1887.54,3,0.0,UPI,7.9,1094.77
INV-2024-00284,2024-01-25,09:47,C,Bengaluru,Normal,Female,Electronics,Bluetooth Speaker,2942.66,1,0.0,Card,8.0,2030.44
INV-2024-00285,2024-02-24,18:36,A,Delhi,Normal,Female,Groceries,Cooking Oil,817.24,2,0.1,Card,7.6,670.14
INV-2024-00286,2024-02-10,16:07,A,Delhi,Member,Male,Groceries,Dry Fruits,921.36,4,0.1,Cash,8.5,755.52
INV-2024-00287,2024-01-06,19:02,A,Delhi,Member,Female,Clothing,Jeans,1804.11,3,0.05,Card,6.8,1100.51
INV-2024-00288,2024-02-06,19:50,B,Mumbai,Member,Male,Electronics,Earbuds,2186.64,4,0.0,Card,7.5,1508.78
INV-2024-00289,2024-02-20,17:08,C,Bengaluru,Member,Female,Groceries,Breakfast Cereal,396.85,3,0.0,UPI,5.7,325.42
INV-2024-00290,2024-01-11,12:44,A,Delhi,Normal,Male,Electronics,Earbuds,2331.8,4,0.1,UPI,6.8,1608.94
INV-2024-00291,2024-03-18,13:14,A,Delhi,Normal,Female,Groceries,Dry Fruits,979.3,3,0.05,Cash,8.8,803.03
INV-2024-00292,2024-01-06,15:15,A,Delhi,Normal,Female,Electronics,Power Bank,1488.38,2,0.1,UPI,8.5,1026.98
INV-2024-00293,2024-03-25,14:32,A,Delhi,Normal,Male,Clothing,Sports Shoes,2498.02,1,0.0,UPI,8.0,1523.79
INV-2024-00294,2024-01-11,15:17,B,Mumbai,Normal,Female,Home & Kitchen,Mixer Grinder,3560.5,2,0.0,Card,8.6,2349.93
INV-2024-00295,2024-03-18,17:09,B,Mumbai,Normal,Female,Groceries,Breakfast Cereal,371.86,2,0.15,Cash,8.1,304.93
INV-2024-00296,2024-03-24,20:06,B,Mumbai,Normal,Male,Clothing,Jacket,3037.71,2,0.05,Cash,9.2,1853.0
INV-2024-00297,2024-03-30,10:07,B,Mumbai,Member,Male,Groceries,Rice 5kg,655.44,4,0.1,UPI,8.1,537.46
INV-2024-00298,2024-03-15,19:07,A,Delhi,Member,Male,Clothing,Jacket,3187.71,6,0.15000000000000002,Cash,7.6,1944.5
INV-2024-00299,2024-03-13,12:09,A,Delhi,Normal,Male,Personal Care,Trimmer,1784.89,2,0.0,Cash,7.1,1035.24
INV-2024-00300,2024-03-02,16:17,A,Delhi,Member,Female,Sports,Yoga Mat,903.13,6,0.05,UPI,7.6,578.0
INV-2024-00301,2024-03-13,19:30,B,Mumbai,Normal,Male,Groceries,Cooking Oil,743.76,2,0.0,Cash,8.1,609.88
INV-2024-00302,2024-01-14,15:24,A,Delhi,Member,Male,Clothing,Sports Shoes,2414.55,1,0.15,UPI,7.7,1472.88
INV-2024-00303,2024-02-21,17:10,C,Bengaluru,Normal,Female,Electronics,Earbuds,2324.31,1,0.0,Card,8.4,1603.77
INV-2024-00304,2024-02-19,13:05,C,Bengaluru,Normal,Male,Electronics,Bluetooth Speaker,2604.8,3,0.0,Card,8.7,1797.31
INV-2024-00305,2024-03-20,18:22,A,Delhi,Normal,Male,Sports,Cricket Bat,1902.33,2,0.0,UPI,5.6,1217.49
INV-2024-00306,2024-02-14,17:58,A,Delhi,Member,Male,Sports,Yoga Mat,964.02,1,0.0,UPI,8.2,616.97
INV-2024-00307,2024-02-07,15:51,A,Delhi,Member,Male,Electronics,Smart Watch,3882.45,1,0.1,UPI,7.4,2678.89
INV-2024-00308,2024-03-02,15:38,C,Bengaluru,Member,Female,Groceries,Cooking Oil,783.05,2,0.05,UPI,6.0,642.1
INV-2024-00309,2024-01-27,15:36,B,Mumbai,Normal,Female,Clothing,Jeans,1886.71,3,0.15,UPI,6.3,1150.89
INV-2024-00310,2024-01-14,09:05,B,Mumbai,Member,Male,Groceries,Rice 5kg,627.0,3,0.2,Card,7.6,514.14
INV-2024-00311,2024-02-16,16:20,B,Mumbai,Normal,Female,Groceries,Breakfast Cereal,409.83,2,0.05,UPI,7.8,336.06
INV-2024-00312,2024-02-10,18:02,B,Mumbai,Normal,Male,Groceries,Rice 5kg,596.44,3,0.0,Cash,5.9,489.08
INV-2024-00313,2024-01-24,16:11,B,Mumbai,Member,Female,Electronics,Bluetooth Speaker,3018.34,2,0.1,Card,7.5,2082.65
INV-2024-00314,2024-02-06,14:08,B,Mumbai,Member,Male,Electronics,Power Bank,1558.96,1,0.05,UPI,7.8,1075.68
INV-2024-00315,2024-02-05,16:32,B,Mumbai,Member,Female,Electronics,Smart Watch,3772.46,3,0.05,Card,7.7,2603.0
INV-2024-00316,2024-02-02,16:27,B,Mumbai,Normal,Male,Groceries,Rice 5kg,577.85,1,0.1,Cash,8.4,473.84
INV-2024-00317,2024-02-07,19:38,A,Delhi,Member,Female,Clothing,Sports Shoes,2684.33,5,0.0,Cash,8.9,1637.44
INV-2024-00318,2024-03-05,20:25,A,Delhi,Normal,Male,Electronics,Power Bank,1494.73,1,0.1,UPI,6.5,1031.36
INV-2024-00319,2024-01-30,11:42,B,Mumbai,Normal,Female,Electronics,Power Bank,1385.81,1,0.1,Card,9.9,956.21
INV-2024-00320,2024-03-27,18:02,C,Bengaluru,Member,Female,Electronics,Earbuds,2117.52,4,0.1,Cash,7.9,1461.09
INV-2024-00321,2024-03-24,20:30,C,Bengaluru,Member,Male,Clothing,Sports Shoes,2695.33,5,0.15000000000000002,Card,7.8,1644.15
INV-2024-00322,2024-02-16,16:16,C,Bengaluru,Member,Male,Clothing,Sports Shoes,2334.61,3,0.05,UPI,7.4,1424.11
INV-2024-00323,2024-02-02,12:09,C,Bengaluru,Normal,Female,Home & Kitchen,Storage Set,702.52,2,0.1,Card,9.4,463.66
INV-2024-00324,2024-02-21,17:22,C,Bengaluru,Member,Male,Groceries,Rice 5kg,595.18,3,0.05,Card,8.1,488.05
INV-2024-00325,2024-03-19,15:44,A,Delhi,Member,Female,Groceries,Breakfast Cereal,403.15,4,0.05,Card,9.8,330.58
INV-2024-00326,2024-03-03,19:43,B,Mumbai,Normal,Female,Sports,Dumbbell Set,2472.29,4,0.15,UPI,8.3,1582.27
INV-2024-00327,2024-03-15,18:30,B,Mumbai,Member,Female,Sports,Yoga Mat,878.72,4,0.05,Card,6.7,562.38
INV-2024-00328,2024-02-21,18:52,A,Delhi,Normal,Female,Home & Kitchen,Cookware Set,2320.73,1,0.0,UPI,7.4,1531.68
INV-2024-00329,2024-03-01,12:52,B,Mumbai,Normal,Female,Home & Kitchen,Mixer Grinder,3102.84,1,0.15,UPI,8.5,2047.87
INV-2024-00330,2024-01-29,18:19,A,Delhi,Normal,Female,Clothing,Sports Shoes,2521.74,1,0.1,UPI,6.1,1538.26
INV-2024-00331,2024-03-09,21:31,A,Delhi,Normal,Male,Electronics,Earbuds,2097.61,3,0.0,UPI,7.9,1447.35
INV-2024-00332,2024-01-21,13:32,A,Delhi,Member,Male,Sports,Cricket Bat,2007.9,2,0.2,UPI,8.4,1285.06
INV-2024-00333,2024-03-06,12:06,B,Mumbai,Normal,Male,Electronics,Power Bank,1405.24,2,0.05,UPI,8.1,969.62
INV-2024-00334,2024-03-20,16:18,C,Bengaluru,Normal,Female,Clothing,Sports Shoes,2624.07,4,0.15,Card,6.0,1600.68
INV-2024-00335,2024-01-14,14:41,C,Bengaluru,Member,Female,Groceries,Rice 5kg,617.23,3,0.05,Card,6.3,506.13
INV-2024-00336,2024-02-28,17:44,B,Mumbai,Member,Female,Electronics,Earbuds,2358.72,3,0.15,Card,5.4,1627.52
INV-2024-00337,2024-01-10,19:34,A,Delhi,Member,Male,Sports,Cricket Bat,2081.32,2,0.05,Card,7.0,1332.04
INV-2024-00338,2024-03-09,09:53,A,Delhi,Normal,Female,Sports,Cricket Bat,2051.71,1,0.2,Cash,8.8,1313.09
INV-2024-00339,2024-01-09,17:26,B,Mumbai,Member,Female,Electronics,Smart Watch,4240.52,3,0.15,Cash,7.3,2925.96
INV-2024-00340,2024-03-26,12:35,B,Mumbai,Normal,Male,Electronics,Smart Watch,3774.74,3,0.0,Card,6.4,2604.57
INV-2024-00341,2024-01-14,10:18,C,Bengaluru,Member,Female,Electronics,Power Bank,1451.68,6,0.0,UPI,7.5,1001.66
INV-2024-00342,2024-03-28,16:59,B,Mumbai,Member,Female,Groceries,Cooking Oil,820.7,3,0.0,Cash,7.8,672.97
INV-2024-00343,2024-03-15,17:15,C,Bengaluru,Member,Female,Clothing,Jacket,2874.38,4,0.1,UPI,5.8,1753.37
INV-2024-00344,2024-02-26,13:51,A,Delhi,Normal,Male,Groceries,Cooking Oil,846.16,3,0.05,Card,8.3,693.85
INV-2024-00345,2024-03-13,17:36,C,Bengaluru,Normal,Male,Clothing,Jacket,2966.91,3,0.1,Cash,9.6,1809.82
INV-2024-00346,2024-03-15,12:49,B,Mumbai,Normal,Male,Sports,Dumbbell Set,2300.48,1,0.05,Card,8.2,1472.31
INV-2024-00347,2024-03-27,21:41,B,Mumbai,Normal,Female,Groceries,Dry Fruits,888.19,2,0.0,UPI,7.6,728.32
INV-2024-00348,2024-01-26,19:09,C,Bengaluru,Member,Female,Groceries,Cooking Oil,759.24,1,0.0,Cash,7.7,622.58
INV-2024-00349,2024-02-26,14:24,C,Bengaluru,Member,Male,Electronics,Power Bank,1481.71,1,0.1,Card,7.8,1022.38
INV-2024-00350,2024-01-10,10:12,B,Mumbai,Normal,Female,Clothing,Jeans,1883.18,3,0.15,Card,7.6,1148.74
INV-2024-00351,2024-02-28,13:23,A,Delhi,Normal,Female,Personal Care,Skin Care Kit,1122.26,3,0.0,Cash,6.7,650.91
INV-2024-00352,2024-01-18,17:39,C,Bengaluru,Normal,Female,Groceries,Dry Fruits,1019.74,2,0.05,UPI,8.7,836.19
INV-2024-00353,2024-02-24,18:08,C,Bengaluru,Member,Female,Personal Care,Shampoo,473.77,1,0.1,Card,10.0,274.79
INV-2024-00354,2024-02-24,20:40,A,Delhi,Member,Female,Groceries,Dry Fruits,964.26,3,0.0,UPI,6.0,790.69
INV-2024-00355,2024-02-15,16:53,B,Mumbai,Normal,Female,Sports,Fitness Band,1365.12,5,0.0,UPI,8.5,873.68
INV-2024-00356,2024-02-20,17:43,B,Mumbai,Member,Male,Electronics,Power Bank,1497.6,2,0.2,Card,7.4,1033.34
INV-2024-00357,2024-03-12,18:09,C,Bengaluru,Member,Female,Electronics,Earbuds,2318.83,3,0.15000000000000002,UPI,7.7,1599.99
INV-2024-00358,2024-03-15,15:25,A,Delhi,Member,Male,Groceries,Cooking Oil,828.7,3,0.0,Card,7.1,679.53
INV-2024-00359,2024-02-17,19:58,A,Delhi,Normal,Female,Electronics,Smart Watch,3910.78,3,0.0,UPI,7.0,2698.44
INV-2024-00360,2024-02-27,18:36,B,Mumbai,Member,Female,Electronics,Power Bank,1597.33,4,0.0,Card,8.7,1102.16
INV-2024-00361,2024-03-26,17:24,A,Delhi,Member,Female,Personal Care,Shampoo,459.27,2,0.2,Cash,6.4,266.38
INV-2024-00362,2024-01-13,21:20,B,Mumbai,Normal,Male,Groceries,Rice 5kg,624.76,2,0.05,UPI,4.5,512.3
INV-2024-00363,2024-01-12,17:37,A,Delhi,Normal,Male,Groceries,Dry Fruits,1002.63,3,0.05,Card,9.2,822.16
INV-2024-00364,2024-01-09,17:33,C,Bengaluru,Member,Male,Clothing,T-Shirt,798.11,3,0.0,Card,7.7,486.85
INV-2024-00365,2024-03-03,12:57,B,Mumbai,Normal,Female,Clothing,T-Shirt,748.61,2,0.0,Card,7.6,456.65
INV-2024-00366,2024-02-10,20:07,C,Bengaluru,Normal,Female,Electronics,Earbuds,2225.17,1,0.05,Cash,7.1,1535.37
INV-2024-00367,2024-03-13,14:44,B,Mumbai,Normal,Male,Clothing,T-Shirt,755.83,2,0.2,Cash,8.4,461.06
INV-2024-00368,2024-03-04,15:42,C,Bengaluru,Normal,Female,Personal Care,Perfume,1527.8,1,0.1,Cash,6.9,886.12
INV-2024-00369,2024-02-03,12:22,B,Mumbai,Member,Female,Sports,Fitness Band,1239.77,2,0.0,Cash,10.0,793.45
INV-2024-00370,2024-03-23,17:19,B,Mumbai,Member,Female,Electronics,Earbuds,2262.67,3,0.0,UPI,10.0,1561.24
INV-2024-00371,2024-03-12,18:30,A,Delhi,Member,Male,Electronics,Power Bank,1474.48,3,0.0,Cash,6.7,1017.39
INV-2024-00372,2024-01-27,17:15,B,Mumbai,Normal,Male,Groceries,Dry Fruits,897.47,2,0.0,UPI,4.7,735.93
INV-2024-00373,2024-02-05,18:56,A,Delhi,Normal,Male,Clothing,Jacket,3151.16,2,0.0,Cash,9.6,1922.21
INV-2024-00374,2024-02-01,18:44,B,Mumbai,Normal,Male,Groceries,Cooking Oil,809.4,4,0.1,Card,7.0,663.71
INV-2024-00375,2024-01-16,12:25,B,Mumbai,Member,Male,Personal Care,Perfume,1720.46,2,0.05,Card,9.8,997.87
INV-2024-00376,2024-01-15,17:38,B,Mumbai,Normal,Male,Home & Kitchen,Bedsheet,1032.28,1,0.0,Card,5.7,681.3
INV-2024-00377,2024-03-26,18:46,C,Bengaluru,Normal,Male,Groceries,Breakfast Cereal,356.85,3,0.15,Card,7.4,292.62
INV-2024-00378,2024-02-12,15:33,A,Delhi,Normal,Male,Groceries,Breakfast Cereal,355.43,3,0.0,UPI,6.5,291.45
INV-2024-00379,2024-02-07,13:34,C,Bengaluru,Member,Male,Clothing,Sports Shoes,2627.23,1,0.2,Card,8.5,1602.61
INV-2024-00380,2024-03-09,14:57,A,Delhi,Normal,Female,Sports,Yoga Mat,834.93,3,0.1,UPI,7.6,534.36
INV-2024-00381,2024-02-23,19:54,B,Mumbai,Normal,Male,Groceries,Breakfast Cereal,394.72,2,0.1,Card,4.2,323.67
INV-2024-00382,2024-03-26,10:53,B,Mumbai,Normal,Female,Clothing,T-Shirt,744.49,2,0.0,Card,9.1,454.14
INV-2024-00383,2024-03-13,09:58,B,Mumbai,Member,Female,Groceries,Breakfast Cereal,378.95,6,0.1,Card,10.0,310.74
INV-2024-00384,2024-02-16,12:00,A,Delhi,Member,Male,Personal Care,Trimmer,1971.48,1,0.0,Card,7.7,1143.46
INV-2024-00385,2024-02-06,21:05,A,Delhi,Normal,Male,Electronics,Power Bank,1501.4,2,0.05,UPI,7.2,1035.97
INV-2024-00386,2024-03-31,19:25,A,Delhi,Member,Female,Groceries,Breakfast Cereal,350.35,3,0.0,UPI,7.7,287.29
INV-2024-00387,2024-03-08,18:43,C,Bengaluru,Member,Female,Personal Care,Trimmer,1908.06,2,0.1,UPI,6.1,1106.67
INV-2024-00388,2024-03-28,19:06,C,Bengaluru,Normal,Male,Sports,Dumbbell Set,2552.01,1,0.1,UPI,7.5,1633.29
INV-2024-00389,2024-01-13,19:19,B,Mumbai,Normal,Female,Electronics,Bluetooth Speaker,2693.08,3,0.1,UPI,5.9,1858.23
INV-2024-00390,2024-03-19,10:20,A,Delhi,Normal,Female,Electronics,Bluetooth Speaker,2862.33,1,0.0,UPI,5.6,1975.01
INV-2024-00391,2024-03-01,19:35,B,Mumbai,Normal,Male,Sports,Cricket Bat,2059.78,2,0.15,UPI,4.9,1318.26
INV-2024-00392,2024-01-13,21:57,C,Bengaluru,Member,Male,Electronics,Power Bank,1452.13,4,0.0,UPI,8.7,1001.97
INV-2024-00393,2024-02-26,13:18,B,Mumbai,Member,Male,Groceries,Rice 5kg,646.33,2,0.1,Card,9.5,529.99
INV-2024-00394,2024-03-05,17:45,C,Bengaluru,Normal,Male,Groceries,Cooking Oil,829.02,6,0.1,Cash,9.9,679.8
INV-2024-00395,2024-01-02,17:09,B,Mumbai,Member,Male,Electronics,Earbuds,2275.68,2,0.15000000000000002,UPI,7.0,1570.22
INV-2024-00396,2024-02-14,15:32,C,Bengaluru,Normal,Female,Clothing,Jeans,1935.17,1,0.0,UPI,6.3,1180.45
