student_id,school,grade,section,gender,age,attendance_pct,study_hours_daily,internet_access,parent_education,mathematics,science,english,social_science,computer,average_score,median_score,subjects_passed,result,performance_band,at_risk
STU-0716,North Academy,10,B,Female,15,55.2,1.8,Yes,Secondary,46.0,48.6,68.1,57.1,46.9,53.339999999999996,48.6,5,Pass,Average,Yes
STU-0717,South Public,10,B,Male,15,92.4,1.2,Yes,Graduate,59.0,54.1,68.9,82.0,85.8,69.96000000000001,68.9,5,Pass,Good,No
STU-0718,East Model,12,A,Male,17,91.7,3.2,No,Secondary,50.9,65.5,70.6,76.7,64.8,65.7,65.5,5,Pass,Good,No
STU-0719,North Academy,11,B,Male,16,98.9,1.8,Yes,Graduate,71.0,77.8,80.0,79.6,76.0,76.88,77.8,5,Pass,Very Good,No
STU-0720,North Academy,10,C,Male,15,92.3,2.0,Yes,Primary,52.6,75.3,67.4,70.9,56.3,64.50000000000001,67.4,5,Pass,Good,No
STU-0721,South Public,12,C,Male,17,79.7,4.3,No,Graduate,76.8,80.1,84.3,65.2,81.9,77.66,80.1,5,Pass,Very Good,No
STU-0722,West Senior,12,A,Male,18,83.6,2.7,Yes,Graduate,61.3,62.9,66.5,53.3,62.2,61.239999999999995,62.2,5,Pass,Good,No
STU-0723,East Model,10,B,Female,16,84.0,2.9,Yes,Secondary,72.4,63.6,68.3,79.6,61.8,69.14,68.3,5,Pass,Good,No
STU-0724,East Model,10,A,Male,15,100.0,1.3,Yes,Secondary,55.7,63.7,74.1,68.3,66.8,65.72,66.8,5,Pass,Good,No
STU-0725,West Senior,11,A,Female,16,77.3,0.6,Yes,Graduate,44.8,47.6,63.8,61.5,60.7,55.67999999999999,60.7,5,Pass,Average,No
STU-0726,South Public,9,A,Male,14,73.5,1.3,Yes,Graduate,39.4,49.7,68.6,59.0,48.7,53.08,49.7,4,Fail,Average,Yes
STU-0727,South Public,11,B,Male,16,81.3,0.2,Yes,Postgraduate,68.7,54.3,54.2,73.7,46.1,59.4,54.3,5,Pass,Good,No
STU-0728,South Public,12,B,Female,18,78.0,2.5,Yes,Secondary,53.3,63.2,60.7,77.3,57.0,62.3,60.7,5,Pass,Good,No
STU-0729,North Academy,12,C,Female,18,68.7,2.6,Yes,Primary,45.4,56.4,74.1,62.2,77.7,63.15999999999999,62.2,5,Pass,Good,Yes
STU-0730,North Academy,12,C,Female,18,57.6,0.9,Yes,Secondary,44.6,38.9,53.1,55.0,65.7,51.46,53.1,4,Fail,Average,Yes
STU-0731,South Public,11,B,Male,17,61.7,1.7,No,Secondary,63.9,48.1,61.5,47.2,62.1,56.56,61.5,5,Pass,Average,Yes
STU-0732,North Academy,12,C,Female,17,88.2,1.0,Yes,Graduate,64.8,59.9,58.4,59.0,68.7,62.160000000000004,59.9,5,Pass,Good,No
STU-0733,West Senior,11,C,Female,16,96.7,2.0,Yes,Postgraduate,90.9,51.8,83.4,82.2,76.4,76.94000000000001,82.2,5,Pass,Very Good,No
STU-0734,North Academy,9,B,Male,14,81.0,3.0,Yes,Secondary,62.4,62.7,79.1,73.5,68.2,69.17999999999999,68.2,5,Pass,Good,No
STU-0735,North Academy,9,B,Female,14,82.5,1.8,No,Primary,63.4,71.1,55.9,73.9,66.1,66.08,66.1,5,Pass,Good,No
STU-0736,South Public,9,A,Female,14,70.7,1.7,No,Graduate,55.9,54.8,63.3,73.5,61.9,61.879999999999995,61.9,5,Pass,Good,Yes
STU-0737,North Academy,9,C,Female,15,85.7,1.9,No,Graduate,67.1,55.4,68.6,45.6,81.4,63.620000000000005,67.1,5,Pass,Good,No
STU-0738,East Model,9,B,Female,14,82.8,0.9,Yes,Graduate,52.7,73.0,65.0,67.2,65.4,64.66,65.4,5,Pass,Good,No
STU-0739,West Senior,11,C,Female,17,62.4,1.3,Yes,Graduate,49.8,42.1,73.2,36.0,57.4,51.7,49.8,4,Fail,Average,Yes
STU-0740,North Academy,10,B,Female,16,81.9,1.1,Yes,Graduate,51.4,77.3,73.6,82.7,78.0,72.6,77.3,5,Pass,Good,No
STU-0741,North Academy,9,A,Female,14,65.8,2.4,Yes,Primary,30.1,61.0,64.5,59.2,52.0,53.36,59.2,4,Fail,Average,Yes
STU-0742,East Model,11,B,Male,16,82.8,1.7,Yes,Graduate,64.5,60.1,64.9,55.5,70.2,63.04,64.5,5,Pass,Good,No
STU-0743,South Public,12,A,Female,17,89.8,2.3,No,Secondary,68.2,68.2,67.7,80.5,72.1,71.34,68.2,5,Pass,Good,No
STU-0744,South Public,12,A,Female,17,91.7,2.7,No,Secondary,59.9,58.1,74.1,66.7,63.7,64.5,63.7,5,Pass,Good,No
STU-0745,North Academy,12,C,Female,17,77.0,1.8,Yes,Graduate,61.3,60.5,48.4,82.9,68.7,64.36,61.3,5,Pass,Good,No
STU-0746,West Senior,10,A,Female,15,83.6,2.6,Yes,Graduate,75.9,56.4,62.8,66.3,51.4,62.56,62.8,5,Pass,Good,No
STU-0747,East Model,9,B,Female,14,89.0,2.9,Yes,Postgraduate,65.2,71.6,82.7,63.1,92.1,74.94000000000001,71.6,5,Pass,Very Good,No
STU-0748,South Public,10,C,Male,15,97.0,3.5,Yes,Graduate,75.3,100.0,79.0,66.1,74.0,78.88,75.3,5,Pass,Very Good,No
STU-0749,North Academy,9,B,Female,14,73.6,3.1,No,Secondary,75.4,57.7,91.6,70.6,71.4,73.34,71.4,5,Pass,Good,Yes
STU-0750,West Senior,10,C,Male,15,76.0,0.2,Yes,Secondary,61.5,49.3,62.2,52.4,78.6,60.8,61.5,5,Pass,Good,No
STU-0751,North Academy,9,A,Female,14,76.3,1.4,Yes,Graduate,85.0,66.8,61.6,54.2,70.7,67.66,66.8,5,Pass,Good,No
STU-0752,North Academy,12,A,Female,18,93.3,1.3,Yes,Secondary,58.4,61.9,92.7,74.8,75.1,72.58,74.8,5,Pass,Good,No
STU-0753,East Model,12,B,Male,17,100.0,4.1,Yes,Secondary,75.1,67.3,84.9,94.9,69.7,78.38,75.1,5,Pass,Very Good,No
STU-0754,West Senior,10,B,Male,15,70.6,4.5,Yes,Secondary,64.8,84.8,78.8,66.5,72.9,73.55999999999999,72.9,5,Pass,Good,Yes
STU-0755,South Public,10,A,Female,15,78.8,0.6,Yes,Secondary,59.7,54.5,55.0,74.9,44.5,57.720000000000006,55.0,5,Pass,Average,No
STU-0756,West Senior,11,A,Female,16,79.7,0.7,Yes,Graduate,43.1,65.5,49.0,73.8,61.5,58.58,61.5,5,Pass,Average,No
STU-0757,East Model,12,A,Male,17,83.2,1.2,No,Secondary,52.1,60.9,73.7,51.1,55.7,58.7,55.7,5,Pass,Average,No
STU-0758,East Model,10,B,Male,15,87.8,5.7,Yes,Secondary,100.0,91.8,77.8,74.7,96.4,88.14000000000001,91.8,5,Pass,Very Good,No
STU-0759,East Model,12,A,Male,17,82.3,1.0,No,Secondary,42.4,54.3,60.9,52.6,61.6,54.36,54.3,5,Pass,Average,No
STU-0760,West Senior,9,C,Male,14,85.5,2.1,Yes,Postgraduate,53.2,58.5,73.1,78.4,61.7,64.98,61.7,5,Pass,Good,No
STU-0761,West Senior,12,C,Male,17,84.6,3.4,Yes,Graduate,71.3,76.7,85.8,80.3,70.9,77.0,76.7,5,Pass,Very Good,No
STU-0762,South Public,10,B,Male,15,55.5,2.8,Yes,Secondary,57.8,59.8,78.8,68.1,62.3,65.36,62.3,5,Pass,Good,Yes
STU-0763,West Senior,10,C,Female,15,75.4,2.1,Yes,Secondary,73.2,63.6,78.8,62.4,71.1,69.82000000000001,71.1,5,Pass,Good,No
STU-0764,East Model,9,C,Female,14,99.2,1.3,Yes,Graduate,82.4,64.2,83.2,58.0,55.2,68.6,64.2,5,Pass,Good,No
STU-0765,West Senior,9,C,Male,15,98.6,1.4,Yes,Graduate,80.3,80.4,58.9,55.2,72.2,69.4,72.2,5,Pass,Good,No
STU-0766,East Model,12,A,Female,17,86.2,2.1,Yes,Secondary,65.9,69.0,60.8,75.2,77.6,69.7,69.0,5,Pass,Good,No
STU-0767,East Model,9,A,Male,14,95.9,2.4,Yes,Secondary,56.3,84.9,77.4,81.6,71.3,74.3,77.4,5,Pass,Very Good,No
STU-0768,North Academy,11,B,Female,16,74.9,1.3,Yes,Primary,63.2,62.1,61.5,51.8,63.0,60.32000000000001,62.1,5,Pass,Good,Yes
STU-0769,West Senior,9,B,Female,14,98.3,0.7,Yes,Graduate,48.6,71.1,71.3,55.6,66.4,62.6,66.4,5,Pass,Good,No
STU-0770,East Model,9,A,Male,14,77.1,1.9,No,Primary,61.9,45.8,56.3,71.4,51.7,57.42,56.3,5,Pass,Average,No
STU-0771,South Public,9,C,Male,15,87.4,1.0,No,Primary,52.9,71.7,97.8,39.0,56.3,63.54,56.3,4,Fail,Good,Yes
STU-0772,West Senior,9,C,Male,15,66.9,0.5,Yes,Postgraduate,57.8,52.2,50.4,59.6,52.5,54.5,52.5,5,Pass,Average,Yes
STU-0773,East Model,12,C,Female,17,100.0,3.9,Yes,Graduate,87.0,97.0,90.7,68.0,82.5,85.03999999999999,87.0,5,Pass,Very Good,No
STU-0774,West Senior,12,C,Female,17,80.3,2.6,No,Secondary,58.5,70.8,63.9,73.4,88.0,70.92,70.8,5,Pass,Good,No
STU-0775,South Public,12,A,Female,17,77.0,4.1,No,Graduate,43.6,74.8,63.9,66.2,74.9,64.67999999999999,66.2,5,Pass,Good,No
STU-0776,North Academy,11,C,Female,16,90.1,0.8,No,Secondary,63.1,67.1,46.3,61.2,61.1,59.760000000000005,61.2,5,Pass,Good,No
STU-0777,North Academy,10,B,Female,15,71.3,1.9,Yes,Secondary,46.3,61.3,47.9,60.8,88.1,60.879999999999995,60.8,5,Pass,Good,Yes
STU-0778,South Public,11,A,Male,16,87.7,2.5,Yes,Primary,47.2,74.5,89.9,72.8,53.7,67.62,72.8,5,Pass,Good,No
STU-0779,South Public,12,A,Female,17,76.8,2.9,Yes,Graduate,69.3,75.9,61.1,55.8,61.0,64.61999999999999,61.1,5,Pass,Good,No
STU-0780,South Public,10,C,Female,15,86.7,3.0,Yes,Graduate,51.5,76.3,67.8,76.7,88.7,72.2,76.3,5,Pass,Good,No
STU-0781,South Public,9,B,Female,14,86.5,0.4,Yes,Secondary,67.1,66.0,79.1,70.3,71.6,70.82000000000001,70.3,5,Pass,Good,No
STU-0782,North Academy,10,C,Female,15,100.0,3.3,Yes,Graduate,79.6,94.0,79.5,54.5,71.0,75.72,79.5,5,Pass,Very Good,No
STU-0783,North Academy,10,B,Female,16,74.0,0.6,Yes,Secondary,51.6,51.7,53.5,60.6,65.7,56.620000000000005,53.5,5,Pass,Average,Yes
STU-0784,South Public,9,B,Male,14,86.5,2.7,Yes,Postgraduate,66.4,81.1,72.2,77.8,81.5,75.8,77.8,5,Pass,Very Good,No
STU-0785,East Model,11,B,Female,16,77.1,4.1,No,Postgraduate,72.4,74.7,79.8,81.0,73.3,76.24000000000001,74.7,5,Pass,Very Good,No
STU-0786,East Model,11,C,Female,16,90.4,6.7,Yes,Secondary,73.7,86.9,95.5,96.1,100.0,90.44000000000001,95.5,5,Pass,Excellent,No
STU-0787,North Academy,11,A,Female,16,80.3,4.1,Yes,Graduate,71.1,60.9,67.9,69.8,69.8,67.9,69.8,5,Pass,Good,No
STU-0788,East Model,10,A,Female,16,92.9,2.4,Yes,Secondary,85.7,68.1,71.9,86.9,74.4,77.4,74.4,5,Pass,Very Good,No
STU-0789,West Senior,11,A,Female,16,89.1,2.4,Yes,Secondary,71.4,59.1,84.7,83.7,71.3,74.03999999999999,71.4,5,Pass,Very Good,No
STU-0790,West Senior,10,A,Female,16,79.3,1.4,Yes,Graduate,57.4,75.3,75.4,72.7,56.0,67.36,72.7,5,Pass,Good,No
STU-0791,South Public,11,B,Female,16,74.2,2.4,No,Graduate,65.9,68.0,74.4,50.5,59.8,63.720000000000006,65.9,5,Pass,Good,Yes
STU-0792,East Model,11,B,Male,16,78.4,0.7,No,Primary,56.9,78.4,68.1,52.1,67.6,64.62,67.6,5,Pass,Good,No
STU-0793,East Model,12,A,Female,17,83.5,1.6,Yes,Postgraduate,49.1,59.8,63.4,76.0,52.1,60.080000000000005,59.8,5,Pass,Good,No
STU-0794,North Academy,9,C,Male,15,84.3,3.0,Yes,Secondary,56.3,68.5,71.2,81.6,80.0,71.52000000000001,71.2,5,Pass,Good,No
STU-0795,East Model,12,C,Male,18,100.0,1.0,Yes,Secondary,61.3,62.5,56.9,80.9,64.8,65.28,62.5,5,Pass,Good,No
STU-0796,North Academy,11,A,Female,16,90.0,3.3,Yes,Graduate,66.0,71.0,78.2,73.3,74.7,72.64,73.3,5,Pass,Good,No
STU-0797,East Model,11,B,Female,16,82.4,0.7,Yes,Postgraduate,52.0,58.9,65.6,73.7,60.9,62.21999999999999,60.9,5,Pass,Good,No
STU-0798,North Academy,12,B,Male,18,93.7,1.4,No,Graduate,53.7,54.1,66.5,69.7,62.7,61.339999999999996,62.7,5,Pass,Good,No
STU-0799,North Academy,10,C,Female,15,84.0,2.6,Yes,Secondary,63.5,75.1,71.4,74.0,67.3,70.26,71.4,5,Pass,Good,No
STU-0800,East Model,11,C,Male,16,80.2,0.5,Yes,Primary,62.8,75.6,58.0,67.2,67.4,66.2,67.2,5,Pass,Good,No
STU-0801,North Academy,9,A,Female,14,69.6,2.4,No,Secondary,61.8,67.0,80.5,45.7,59.1,62.82000000000001,61.8,5,Pass,Good,Yes
STU-0802,South Public,12,C,Female,18,72.4,3.8,Yes,Primary,77.9,69.7,64.7,77.9,72.4,72.52000000000001,72.4,5,Pass,Good,Yes
STU-0803,East Model,11,B,Male,16,89.8,3.6,Yes,Secondary,82.7,73.8,71.0,73.2,67.6,73.66,73.2,5,Pass,Good,No
STU-0804,South Public,11,C,Female,17,71.9,6.5,No,Graduate,68.2,85.4,91.1,91.0,67.3,80.60000000000001,85.4,5,Pass,Very Good,Yes
STU-0805,South Public,9,B,Female,15,86.7,1.2,Yes,Secondary,79.6,71.2,60.7,80.8,77.7,74.0,77.7,5,Pass,Good,No
STU-0806,West Senior,11,A,Female,16,88.4,0.7,Yes,Primary,53.8,57.6,67.9,58.2,60.0,59.5,58.2,5,Pass,Good,No
STU-0807,South Public,11,A,Female,17,64.2,1.6,Yes,Primary,45.9,36.5,65.2,58.2,60.3,53.220000000000006,58.2,4,Fail,Average,Yes
STU-0808,North Academy,10,C,Female,16,73.7,3.7,Yes,Primary,80.8,72.2,66.5,64.7,73.3,71.5,72.2,5,Pass,Good,Yes
STU-0809,South Public,11,A,Female,16,88.6,0.4,No,Graduate,57.7,50.2,90.6,50.6,64.2,62.660000000000004,57.7,5,Pass,Good,No
STU-0810,West Senior,10,A,Male,15,76.8,1.6,Yes,Secondary,66.3,61.9,50.9,65.3,65.1,61.9,65.1,5,Pass,Good,No
STU-0811,East Model,9,A,Male,14,81.8,1.9,No,Graduate,51.9,64.4,47.2,59.0,59.4,56.379999999999995,59.0,5,Pass,Average,No
STU-0812,North Academy,12,C,Male,17,75.4,2.6,Yes,Postgraduate,69.0,67.1,59.0,61.4,88.0,68.9,67.1,5,Pass,Good,No
STU-0813,West Senior,10,A,Female,15,87.1,1.3,Yes,Secondary,60.8,62.1,73.6,87.3,76.0,71.96000000000001,73.6,5,Pass,Good,No
STU-0814,West Senior,9,C,Male,14,78.7,2.3,No,Secondary,59.8,60.5,59.1,66.0,68.2,62.720000000000006,60.5,5,Pass,Good,No
STU-0815,North Academy,11,B,Female,16,96.4,2.2,Yes,Graduate,58.8,67.0,68.5,69.8,65.4,65.9,67.0,5,Pass,Good,No
STU-0816,South Public,11,A,Male,16,80.0,1.5,Yes,Primary,52.3,58.4,57.4,68.7,69.7,61.3,58.4,5,Pass,Good,No
STU-0817,South Public,9,A,Female,14,78.8,3.1,Yes,Secondary,76.2,62.9,87.6,70.6,81.0,75.66,76.2,5,Pass,Very Good,No
STU-0818,West Senior,11,A,Female,17,88.5,2.8,Yes,Postgraduate,59.7,75.3,66.9,88.3,59.1,69.86,66.9,5,Pass,Good,No
STU-0819,East Model,10,B,Female,15,77.9,2.0,No,Primary,44.6,67.8,53.7,75.6,65.0,61.34000000000001,65.0,5,Pass,Good,No
STU-0820,North Academy,11,B,Female,17,93.2,4.6,Yes,Primary,68.0,59.5,82.4,76.6,89.2,75.14,76.6,5,Pass,Very Good,No
STU-0821,West Senior,11,A,Female,17,65.9,1.5,Yes,Postgraduate,69.7,40.1,69.4,56.5,44.4,56.02,56.5,5,Pass,Average,Yes
STU-0822,North Academy,12,A,Female,17,74.7,1.6,Yes,Primary,46.3,62.0,73.4,46.9,51.6,56.04,51.6,5,Pass,Average,Yes
STU-0823,West Senior,10,B,Male,15,77.7,2.0,Yes,Secondary,36.0,49.8,65.3,68.7,65.5,57.06,65.3,4,Fail,Average,Yes
STU-0824,West Senior,9,A,Male,15,90.0,1.5,Yes,Graduate,68.2,55.8,65.6,83.9,74.2,69.53999999999999,68.2,5,Pass,Good,No
STU-0825,South Public,9,B,Female,15,70.4,1.1,Yes,Secondary,51.4,52.0,61.0,53.8,54.5,54.54,53.8,5,Pass,Average,Yes
STU-0826,West Senior,12,B,Female,18,90.8,0.7,Yes,Postgraduate,65.9,53.3,56.9,78.1,73.3,65.5,65.9,5,Pass,Good,No
STU-0827,North Academy,12,C,Female,17,69.0,0.7,No,Postgraduate,49.4,39.3,49.2,79.8,47.0,52.94,49.2,4,Fail,Average,Yes
STU-0828,West Senior,11,C,Male,17,73.3,2.5,Yes,Secondary,64.4,67.7,78.2,71.2,76.0,71.5,71.2,5,Pass,Good,Yes
STU-0829,East Model,9,A,Male,14,81.2,3.4,Yes,Secondary,79.3,84.3,79.3,63.7,70.3,75.38,79.3,5,Pass,Very Good,No
STU-0830,West Senior,9,B,Female,14,63.0,2.2,Yes,Graduate,69.3,59.0,51.0,48.7,65.5,58.7,59.0,5,Pass,Average,Yes
STU-0831,West Senior,12,C,Male,18,81.9,4.0,Yes,Secondary,72.1,73.3,75.7,75.9,79.1,75.22,75.7,5,Pass,Very Good,No
STU-0832,North Academy,12,B,Female,18,97.5,2.2,Yes,Primary,72.6,88.7,48.9,65.0,78.6,70.76000000000002,72.6,5,Pass,Good,No
STU-0833,South Public,9,C,Female,14,94.9,2.0,No,Postgraduate,70.1,75.4,79.8,48.7,60.3,66.86,70.1,5,Pass,Good,No
STU-0834,East Model,12,A,Male,17,97.9,2.3,Yes,Secondary,77.8,76.5,61.2,64.9,67.4,69.55999999999999,67.4,5,Pass,Good,No
STU-0835,East Model,12,A,Female,18,88.2,0.7,Yes,Graduate,42.5,46.8,56.0,68.8,75.3,57.88000000000001,56.0,5,Pass,Average,No
STU-0836,West Senior,11,A,Male,16,77.6,3.8,No,Secondary,61.2,72.3,64.7,64.1,85.2,69.49999999999999,64.7,5,Pass,Good,No
STU-0837,West Senior,12,C,Male,17,99.5,2.0,Yes,Postgraduate,65.3,69.0,59.7,85.6,71.7,70.26,69.0,5,Pass,Good,No
STU-0838,North Academy,11,C,Female,16,70.1,1.1,Yes,Primary,51.0,60.3,56.6,68.7,64.6,60.24000000000001,60.3,5,Pass,Good,Yes
STU-0839,South Public,10,C,Female,15,88.9,2.3,Yes,Secondary,65.8,72.1,61.8,62.9,79.1,68.33999999999999,65.8,5,Pass,Good,No
STU-0840,South Public,11,C,Male,16,81.8,1.0,No,Secondary,64.7,54.1,64.4,50.0,66.1,59.86,64.4,5,Pass,Good,No
STU-0841,South Public,11,C,Female,16,82.0,3.4,Yes,Secondary,61.9,78.9,68.7,65.1,75.6,70.04,68.7,5,Pass,Good,No
STU-0842,South Public,9,C,Female,14,84.2,2.1,Yes,Postgraduate,85.4,64.0,65.4,73.7,76.6,73.02000000000001,73.7,5,Pass,Good,No
STU-0843,North Academy,9,C,Female,14,87.2,1.4,Yes,Secondary,61.5,58.5,79.9,65.3,64.4,65.92,64.4,5,Pass,Good,No
STU-0844,North Academy,9,B,Female,15,67.0,0.9,Yes,Postgraduate,54.1,62.4,56.5,54.8,62.3,58.02,56.5,5,Pass,Average,Yes
STU-0845,South Public,9,C,Female,14,89.2,3.0,No,Graduate,71.7,61.3,75.1,58.2,59.4,65.14,61.3,5,Pass,Good,No
STU-0846,North Academy,12,C,Female,17,77.3,0.9,Yes,Secondary,54.8,51.5,68.9,64.2,56.0,59.08,56.0,5,Pass,Good,No
STU-0847,North Academy,11,A,Female,16,89.8,1.6,No,Primary,43.6,60.0,54.3,66.4,67.7,58.4,60.0,5,Pass,Average,No
STU-0848,North Academy,11,B,Male,16,76.4,0.8,Yes,Graduate,53.8,68.2,35.0,61.0,48.1,53.220000000000006,53.8,4,Fail,Average,Yes
STU-0849,East Model,9,C,Male,14,75.9,1.7,Yes,Secondary,54.8,46.1,74.7,79.7,37.0,58.46,54.8,4,Fail,Average,Yes
STU-0850,West Senior,11,C,Female,16,77.7,2.8,Yes,Postgraduate,73.8,53.4,68.5,77.2,73.4,69.25999999999999,73.4,5,Pass,Good,No
STU-0851,North Academy,11,A,Male,16,69.6,2.8,Yes,Secondary,63.1,62.0,44.6,48.3,59.4,55.48,59.4,5,Pass,Average,Yes
STU-0852,East Model,10,A,Female,15,54.4,1.7,Yes,Secondary,51.7,59.9,55.3,54.8,47.6,53.86,54.8,5,Pass,Average,Yes
STU-0853,South Public,12,B,Male,17,70.0,2.1,Yes,Primary,36.2,41.0,62.1,65.4,65.6,54.06,62.1,4,Fail,Average,Yes
STU-0854,West Senior,10,B,Male,15,70.6,1.0,Yes,Secondary,44.4,66.1,66.8,52.5,53.4,56.64,53.4,5,Pass,Average,Yes
STU-0855,East Model,10,A,Male,15,80.8,2.7,Yes,Secondary,34.2,70.6,68.9,86.0,89.2,69.78,70.6,4,Fail,Good,Yes
STU-0856,West Senior,11,C,Female,16,84.1,3.7,Yes,Primary,66.5,64.7,63.2,56.6,47.9,59.779999999999994,63.2,5,Pass,Good,No
STU-0857,North Academy,12,C,Female,17,80.0,0.9,Yes,Graduate,58.1,53.4,60.0,64.8,74.5,62.160000000000004,60.0,5,Pass,Good,No
STU-0858,West Senior,12,A,Female,17,68.6,1.6,Yes,Graduate,45.9,48.2,62.7,49.7,60.7,53.44,49.7,5,Pass,Average,Yes
STU-0859,North Academy,10,C,Male,15,57.0,1.8,No,Graduate,48.8,49.9,68.4,47.0,61.6,55.14,49.9,5,Pass,Average,Yes
STU-0860,East Model,10,A,Female,16,53.2,1.4,Yes,Postgraduate,52.5,53.6,55.3,45.7,75.5,56.519999999999996,53.6,5,Pass,Average,Yes
STU-0861,North Academy,12,A,Male,17,64.8,3.3,Yes,Primary,53.8,68.1,42.0,39.3,66.9,54.02,53.8,4,Fail,Average,Yes
STU-0862,North Academy,10,A,Female,15,81.7,2.5,Yes,Graduate,54.9,71.2,57.0,72.0,68.8,64.78,68.8,5,Pass,Good,No
STU-0863,East Model,12,C,Male,17,77.1,5.5,Yes,Postgraduate,77.0,93.3,86.3,68.4,100.0,85.0,86.3,5,Pass,Very Good,No
STU-0864,North Academy,12,A,Male,18,73.7,1.4,Yes,Postgraduate,64.8,55.9,69.0,62.3,48.3,60.06,62.3,5,Pass,Good,Yes
STU-0865,West Senior,12,C,Female,17,97.0,2.4,No,Graduate,57.6,59.9,63.7,73.1,72.6,65.38,63.7,5,Pass,Good,No
STU-0866,North Academy,10,C,Male,15,90.6,1.8,Yes,Secondary,59.6,80.2,80.5,68.2,68.3,71.36,68.3,5,Pass,Good,No
STU-0867,West Senior,10,C,Female,15,90.4,2.5,Yes,Graduate,58.5,59.8,83.6,75.0,76.4,70.66,75.0,5,Pass,Good,No
STU-0868,South Public,10,B,Male,15,79.6,0.6,Yes,Graduate,55.1,43.9,46.1,73.1,67.1,57.05999999999999,55.1,5,Pass,Average,No
STU-0869,West Senior,10,A,Female,15,86.0,0.3,Yes,Secondary,43.3,64.0,71.4,57.6,78.3,62.919999999999995,64.0,5,Pass,Good,No
STU-0870,West Senior,10,B,Male,16,79.1,2.1,Yes,Primary,59.8,59.3,71.1,82.4,70.9,68.7,70.9,5,Pass,Good,No
STU-0871,South Public,9,A,Female,14,87.1,1.9,Yes,Secondary,59.1,65.4,81.2,76.8,70.7,70.64,70.7,5,Pass,Good,No
STU-0872,North Academy,9,C,Male,14,83.4,2.0,Yes,Secondary,70.8,51.6,63.6,76.4,67.7,66.02,67.7,5,Pass,Good,No
STU-0873,West Senior,11,C,Male,17,75.1,1.4,Yes,Postgraduate,59.0,78.4,73.5,55.6,60.2,65.34,60.2,5,Pass,Good,No
STU-0874,East Model,12,C,Female,17,90.4,0.8,Yes,Primary,59.6,66.9,62.0,66.6,61.9,63.4,62.0,5,Pass,Good,No
STU-0875,North Academy,10,B,Female,15,87.0,1.5,Yes,Graduate,63.2,47.7,84.0,57.1,61.7,62.739999999999995,61.7,5,Pass,Good,No
STU-0876,North Academy,9,A,Female,14,79.1,1.8,Yes,Secondary,67.8,72.8,59.5,61.6,53.1,62.96,61.6,5,Pass,Good,No
STU-0877,North Academy,12,A,Male,17,85.7,1.6,Yes,Secondary,49.2,67.2,61.2,45.9,71.2,58.94000000000001,61.2,5,Pass,Average,No
STU-0878,East Model,10,B,Male,15,85.6,3.3,Yes,Primary,63.8,96.0,96.5,85.3,96.2,87.56,96.0,5,Pass,Very Good,No
STU-0879,North Academy,10,B,Male,15,84.4,4.6,No,Graduate,73.1,76.7,93.9,74.7,86.1,80.9,76.7,5,Pass,Very Good,No
STU-0880,East Model,10,C,Female,15,82.0,1.4,Yes,Secondary,70.3,58.7,61.9,81.3,59.9,66.41999999999999,61.9,5,Pass,Good,No
STU-0881,South Public,9,A,Female,14,80.1,2.7,Yes,Graduate,73.5,81.1,61.5,63.7,70.9,70.14000000000001,70.9,5,Pass,Good,No
STU-0882,West Senior,12,B,Male,18,89.7,3.5,Yes,Primary,78.0,80.4,86.0,78.4,79.8,80.52000000000001,79.8,5,Pass,Very Good,No
STU-0883,South Public,11,B,Female,17,68.7,1.7,Yes,Secondary,44.8,44.2,55.8,70.6,56.6,54.4,55.8,5,Pass,Average,Yes
STU-0884,West Senior,9,C,Male,14,57.9,2.5,No,Secondary,38.7,65.1,62.9,60.8,46.2,54.739999999999995,60.8,4,Fail,Average,Yes
STU-0885,North Academy,12,C,Male,17,89.5,3.0,Yes,Primary,64.8,49.6,76.7,86.6,95.5,74.64000000000001,76.7,5,Pass,Very Good,No
STU-0886,South Public,11,B,Female,16,78.2,0.7,Yes,Graduate,55.0,49.0,66.4,70.4,57.2,59.6,57.2,5,Pass,Good,No
STU-0887,East Model,9,A,Female,15,84.5,1.5,No,Secondary,55.0,64.5,75.6,56.9,51.5,60.7,56.9,5,Pass,Good,No
STU-0888,South Public,10,C,Male,15,83.9,1.8,Yes,Secondary,74.4,65.4,54.7,67.4,61.9,64.75999999999999,65.4,5,Pass,Good,No
STU-0889,South Public,11,B,Female,16,73.3,1.6,Yes,Postgraduate,49.1,34.5,75.9,47.8,76.1,56.67999999999999,49.1,4,Fail,Average,Yes
STU-0890,North Academy,12,A,Female,18,77.7,2.3,Yes,Graduate,70.3,50.4,72.1,68.3,80.1,68.23999999999998,70.3,5,Pass,Good,No
STU-0891,North Academy,9,B,Female,14,80.0,3.0,Yes,Graduate,56.1,74.8,57.3,73.5,90.5,70.44,73.5,5,Pass,Good,No
STU-0892,North Academy,9,B,Male,15,69.3,7.0,Yes,Primary,87.4,90.1,86.5,74.6,100.0,87.72,87.4,5,Pass,Very Good,Yes
STU-0893,North Academy,10,C,Male,16,76.5,1.2,Yes,Graduate,55.0,46.1,48.6,64.8,49.2,52.739999999999995,49.2,5,Pass,Average,No
STU-0894,East Model,12,A,Male,18,87.3,1.1,Yes,Postgraduate,79.2,54.0,68.2,59.2,67.0,65.52,67.0,5,Pass,Good,No
