date,city,region,temperature_max_c,temperature_min_c,rainfall_mm,humidity_pct,wind_speed_kmh,weather_condition
2022-12-28,Delhi,North,17.6,8.2,0.0,53.3,6.0,Clear
2022-12-29,Delhi,North,18.7,7.9,0.0,39.7,10.8,Clear
2022-12-30,Delhi,North,17.0,7.8,0.0,49.2,7.3,Clear
2022-12-31,Delhi,North,19.5,9.7,0.0,45.0,13.8,Clear
2023-01-01,Delhi,North,20.7,8.0,0.0,42.2,10.7,Clear
2023-01-02,Delhi,North,19.4,8.2,0.0,62.1,18.6,Clear
2023-01-03,Delhi,North,18.6,8.4,2.1,65.0,20.3,Light Rain
2023-01-04,Delhi,North,18.2,7.6,0.0,49.0,4.9,Clear
2023-01-05,Delhi,North,17.0,5.4,0.0,54.0,4.5,Clear
2023-01-06,Delhi,North,21.4,8.6,0.0,81.2,2.5,Clear
2023-01-07,Delhi,North,21.6,10.4,0.0,48.8,20.0,Clear
2023-01-08,Delhi,North,17.7,7.1,0.0,51.9,22.7,Clear
2023-01-09,Delhi,North,19.7,8.4,0.0,47.6,11.5,Clear
2023-01-10,Delhi,North,19.7,7.8,0.0,48.9,4.0,Clear
2023-01-11,Delhi,North,17.5,7.4,0.0,44.4,9.0,Clear
2023-01-12,Delhi,North,18.3,7.8,0.0,67.0,4.4,Clear
2023-01-13,Delhi,North,17.1,5.1,0.0,40.4,6.2,Clear
2023-01-14,Delhi,North,18.1,6.7,0.0,48.4,8.7,Clear
2023-01-15,Delhi,North,17.9,6.6,0.0,50.0,4.3,Clear
2023-01-16,Delhi,North,21.2,10.2,0.0,29.3,10.2,Clear
2023-01-17,Delhi,North,19.5,6.6,0.0,45.0,3.8,Clear
2023-01-18,Delhi,North,18.7,7.1,0.0,53.4,19.1,Clear
2023-01-19,Delhi,North,18.7,6.0,0.0,54.3,12.9,Clear
2023-01-20,Delhi,North,17.7,6.4,0.0,50.5,3.1,Clear
2023-01-21,Delhi,North,15.3,6.0,0.0,58.9,17.7,Clear
2023-01-22,Delhi,North,13.8,3.5,0.0,57.8,6.7,Clear
2023-01-23,Delhi,North,20.5,8.1,0.0,54.4,6.7,Clear
2023-01-24,Delhi,North,18.8,6.5,0.0,55.0,16.8,Clear
2023-01-25,Delhi,North,18.4,8.9,0.0,61.3,10.8,Clear
2023-01-26,Delhi,North,17.2,8.4,0.0,62.2,20.6,Clear
2023-01-27,Delhi,North,19.8,8.1,0.0,64.8,2.7,Clear
2023-01-28,Delhi,North,19.2,9.1,0.0,53.3,8.4,Clear
2023-01-29,Delhi,North,19.8,9.7,0.0,43.3,3.8,Clear
2023-01-30,Delhi,North,20.7,9.2,0.0,61.7,10.4,Clear
2023-01-31,Delhi,North,15.9,4.7,0.0,52.9,6.7,Clear
2023-02-01,Delhi,North,18.7,7.4,0.0,47.6,13.8,Clear
2023-02-02,Delhi,North,21.6,11.7,0.0,57.5,2.4,Clear
2023-02-03,Delhi,North,21.5,10.7,0.0,63.3,11.2,Clear
2023-02-04,Delhi,North,18.4,8.2,0.0,59.3,10.3,Clear
2023-02-05,Delhi,North,17.7,7.7,0.0,58.6,17.1,Clear
2023-02-06,Delhi,North,20.5,9.5,0.0,51.0,3.0,Clear
2023-02-07,Delhi,North,18.2,9.0,0.0,57.6,13.5,Clear
2023-02-08,Delhi,North,20.1,8.4,0.0,45.7,11.7,Clear
2023-02-09,Delhi,North,17.0,8.0,0.0,56.0,13.8,Clear
2023-02-10,Delhi,North,14.5,6.1,0.0,55.3,13.6,Clear
2023-02-11,Delhi,North,19.5,11.4,0.0,60.7,12.9,Clear
2023-02-12,Delhi,North,21.1,7.1,0.0,59.5,5.1,Clear
2023-02-13,Delhi,North,19.9,10.6,0.0,56.0,5.8,Clear
2023-02-14,Delhi,North,19.7,7.8,0.0,62.0,8.7,Clear
2023-02-15,Delhi,North,19.5,10.2,0.0,59.0,7.0,Clear
2023-02-16,Delhi,North,22.7,11.7,0.0,40.9,10.5,Clear
2023-02-17,Delhi,North,20.3,8.4,0.0,56.4,2.7,Clear
2023-02-18,Delhi,North,21.0,10.0,0.0,59.2,5.2,Clear
2023-02-19,Delhi,North,21.1,13.5,0.0,63.2,14.3,Clear
2023-02-20,Delhi,North,22.5,10.5,0.0,43.1,11.7,Clear
2023-02-21,Delhi,North,21.0,10.9,0.0,52.2,6.9,Clear
2023-02-22,Delhi,North,20.7,11.5,0.0,48.0,2.2,Clear
2023-02-23,Delhi,North,20.9,9.8,0.0,56.0,10.0,Clear
2023-02-24,Delhi,North,22.6,11.0,0.0,45.4,8.4,Clear
2023-02-25,Delhi,North,19.6,10.4,0.0,65.5,10.0,Clear
2023-02-26,Delhi,North,21.9,10.9,0.0,47.0,5.2,Clear
2023-02-27,Delhi,North,24.2,15.0,0.0,31.7,4.6,Clear
2023-02-28,Delhi,North,25.5,13.7,0.0,58.1,9.5,Clear
2023-03-01,Delhi,North,24.6,12.1,0.0,54.2,14.3,Clear
2023-03-02,Delhi,North,21.4,10.1,0.0,61.5,11.2,Clear
2023-03-03,Delhi,North,25.1,13.4,0.0,62.0,9.0,Clear
2023-03-04,Delhi,North,19.4,9.2,0.0,60.8,33.6,Clear
2023-03-05,Delhi,North,24.6,11.6,0.0,45.3,4.4,Clear
2023-03-06,Delhi,North,23.4,11.4,0.0,49.8,4.1,Clear
2023-03-07,Delhi,North,25.5,13.9,0.0,64.5,8.4,Clear
2023-03-08,Delhi,North,22.9,10.9,3.0,81.9,10.1,Light Rain
2023-03-09,Delhi,North,21.8,11.7,0.0,51.3,12.4,Clear
2023-03-10,Delhi,North,24.1,15.1,0.0,50.9,9.5,Clear
2023-03-11,Delhi,North,24.1,13.6,0.0,56.0,8.3,Clear
2023-03-12,Delhi,North,24.9,13.2,0.0,57.4,11.7,Clear
2023-03-13,Delhi,North,23.2,14.6,0.0,49.9,14.2,Clear
2023-03-14,Delhi,North,24.2,14.1,0.0,48.6,5.2,Clear
2023-03-15,Delhi,North,26.0,14.4,0.0,56.0,6.3,Clear
2023-03-16,Delhi,North,23.5,13.3,0.0,50.9,14.9,Clear
2023-03-17,Delhi,North,25.2,15.4,0.0,42.9,15.8,Clear
2023-03-18,Delhi,North,25.1,13.9,0.0,55.8,5.8,Clear
2023-03-19,Delhi,North,23.8,11.9,0.0,49.4,10.8,Clear
2023-03-20,Delhi,North,29.6,17.8,0.0,44.9,12.1,Clear
2023-03-21,Delhi,North,23.3,10.4,0.0,50.5,11.7,Clear
2023-03-22,Delhi,North,27.6,16.9,0.0,39.6,2.8,Clear
2023-03-23,Delhi,North,27.3,16.7,0.0,46.1,7.3,Clear
2023-03-24,Delhi,North,26.1,16.3,0.0,56.5,5.6,Clear
2023-03-25,Delhi,North,24.0,13.4,0.0,48.1,3.3,Clear
2023-03-26,Delhi,North,28.7,17.5,8.5,51.6,19.1,Light Rain
2023-03-27,Delhi,North,26.2,15.4,0.0,61.6,6.1,Clear
2023-03-28,Delhi,North,27.0,16.3,0.0,55.2,8.6,Clear
2023-03-29,Delhi,North,25.8,12.8,0.0,50.6,15.0,Clear
2023-03-30,Delhi,North,28.7,16.8,0.0,49.3,2.0,Clear
2023-03-31,Delhi,North,30.1,17.7,0.0,60.3,13.6,Clear
2023-04-01,Delhi,North,27.0,15.0,0.0,58.8,5.0,Clear
2023-04-02,Delhi,North,27.8,18.6,0.0,56.5,8.2,Clear
2023-04-03,Delhi,North,29.9,17.1,0.0,44.6,11.9,Clear
2023-04-04,Delhi,North,29.0,16.8,0.0,56.5,7.1,Clear
2023-04-05,Delhi,North,29.6,18.3,0.0,39.2,3.4,Clear
2023-04-06,Delhi,North,27.3,17.2,0.0,44.6,7.8,Clear
2023-04-07,Delhi,North,31.6,20.9,0.0,57.0,3.6,Clear
2023-04-08,Delhi,North,26.3,17.7,0.0,45.3,16.1,Clear
2023-04-09,Delhi,North,32.0,21.8,0.0,41.1,3.8,Clear
2023-04-10,Delhi,North,31.5,20.4,0.0,49.6,10.8,Clear
2023-04-11,Delhi,North,27.3,15.4,0.0,48.9,2.9,Clear
2023-04-12,Delhi,North,31.3,20.9,0.0,38.4,6.7,Clear
2023-04-13,Delhi,North,29.5,18.4,0.0,53.7,1.9,Clear
2023-04-14,Delhi,North,29.8,18.2,0.0,46.4,6.2,Clear
2023-04-15,Delhi,North,28.5,14.9,0.0,51.9,33.5,Clear
2023-04-16,Delhi,North,29.9,19.1,0.0,46.5,11.1,Clear
2023-04-17,Delhi,North,32.4,21.6,0.0,42.3,8.0,Clear
2023-04-18,Delhi,North,33.5,23.5,0.0,35.7,8.1,Clear
2023-04-19,Delhi,North,31.4,20.5,0.0,47.7,10.6,Clear
2023-04-20,Delhi,North,30.9,21.5,0.0,56.8,12.3,Clear
2023-04-21,Delhi,North,33.3,21.6,0.0,49.0,6.6,Clear
2023-04-22,Delhi,North,31.8,18.7,0.0,48.3,2.4,Clear
2023-04-23,Delhi,North,30.9,21.2,0.0,34.5,7.4,Clear
2023-04-24,Delhi,North,31.4,20.4,0.0,43.2,12.1,Clear
2023-04-25,Delhi,North,35.6,24.9,0.0,40.3,5.8,Clear
2023-04-26,Delhi,North,31.4,22.3,0.0,47.5,14.5,Clear
2023-04-27,Delhi,North,31.6,21.7,0.0,54.3,11.9,Clear
2023-04-28,Delhi,North,34.0,23.8,0.0,35.5,7.2,Clear
2023-04-29,Delhi,North,35.3,24.0,0.0,52.6,6.2,Clear
2023-04-30,Delhi,North,35.4,24.4,0.0,45.0,8.4,Clear
2023-05-01,Delhi,North,30.3,21.1,0.0,50.3,2.7,Clear
2023-05-02,Delhi,North,33.0,20.2,0.0,57.8,13.7,Clear
2023-05-03,Delhi,North,34.7,23.3,0.0,45.9,11.1,Clear
2023-05-04,Delhi,North,32.6,24.1,0.0,36.5,15.5,Clear
2023-05-05,Delhi,North,35.0,24.7,0.0,34.1,11.1,Clear
2023-05-06,Delhi,North,34.8,23.9,0.0,43.0,2.6,Clear
2023-05-07,Delhi,North,35.8,26.3,0.0,35.9,12.8,Clear
2023-05-08,Delhi,North,31.1,21.6,0.0,43.0,12.4,Clear
2023-05-09,Delhi,North,35.2,24.3,0.0,27.2,15.7,Clear
2023-05-10,Delhi,North,39.7,27.0,0.0,61.9,6.4,Clear
2023-05-11,Delhi,North,38.8,30.1,0.0,42.1,8.5,Clear
2023-05-12,Delhi,North,37.9,26.7,0.0,58.2,4.4,Clear
2023-05-13,Delhi,North,36.8,25.4,0.0,40.5,8.2,Clear
2023-05-14,Delhi,North,35.8,26.4,0.0,43.6,6.9,Clear
2023-05-15,Delhi,North,35.2,23.8,0.0,55.6,10.9,Clear
2023-05-16,Delhi,North,36.3,26.7,0.0,41.9,1.6,Clear
2023-05-17,Delhi,North,32.7,21.9,0.0,44.5,4.7,Clear
2023-05-18,Delhi,North,36.5,25.9,0.0,38.5,13.1,Clear
2023-05-19,Delhi,North,35.6,25.4,0.0,31.8,8.0,Clear
2023-05-20,Delhi,North,37.7,28.9,0.0,46.8,6.8,Clear
2023-05-21,Delhi,North,38.4,25.8,0.0,53.9,9.4,Clear
2023-05-22,Delhi,North,39.9,28.4,0.0,56.3,9.2,Clear
2023-05-23,Delhi,North,32.7,22.6,3.9,57.8,16.3,Light Rain
2023-05-24,Delhi,North,39.8,26.9,0.0,49.8,5.9,Clear
2023-05-25,Delhi,North,36.8,27.7,0.0,40.1,12.4,Clear
2023-05-26,Delhi,North,37.4,26.9,0.0,58.1,6.7,Clear
2023-05-27,Delhi,North,39.6,25.8,0.0,42.8,17.1,Clear
2023-05-28,Delhi,North,37.2,26.3,0.0,47.0,8.2,Clear
2023-05-29,Delhi,North,37.1,27.4,0.0,38.5,18.7,Clear
2023-05-30,Delhi,North,40.6,28.1,0.0,60.2,5.4,Clear
2023-05-31,Delhi,North,37.4,25.9,0.0,34.9,11.7,Clear
2023-06-01,Delhi,North,40.6,29.8,0.0,47.9,5.7,Clear
2023-06-02,Delhi,North,39.2,28.1,0.0,64.3,9.9,Clear
2023-06-03,Delhi,North,40.8,30.4,0.0,33.7,26.0,Clear
2023-06-04,Delhi,North,40.8,30.3,0.0,67.9,10.6,Clear
2023-06-05,Delhi,North,39.7,27.9,20.2,67.3,14.3,Rain
2023-06-06,Delhi,North,38.7,30.0,0.0,60.8,20.2,Clear
2023-06-07,Delhi,North,41.6,31.5,0.0,52.9,1.7,Clear
2023-06-08,Delhi,North,37.3,26.1,0.0,54.9,4.8,Clear
2023-06-09,Delhi,North,42.7,33.1,0.0,47.5,6.9,Clear
2023-06-10,Delhi,North,42.2,30.1,0.0,49.5,20.9,Clear
2023-06-11,Delhi,North,39.6,28.7,0.0,54.6,6.4,Clear
2023-06-12,Delhi,North,41.6,30.1,0.0,61.0,15.1,Clear
2023-06-13,Delhi,North,40.1,28.9,58.4,69.7,12.1,Rain
2023-06-14,Delhi,North,37.8,28.1,0.0,47.0,4.6,Clear
2023-06-15,Delhi,North,37.6,27.1,0.0,49.2,3.3,Clear
2023-06-16,Delhi,North,41.1,31.2,0.0,53.0,4.9,Clear
2023-06-17,Delhi,North,40.4,28.3,0.0,54.9,7.5,Clear
2023-06-18,Delhi,North,43.6,32.1,0.0,59.0,5.5,Clear
2023-06-19,Delhi,North,41.8,30.3,33.8,41.7,28.0,Rain
2023-06-20,Delhi,North,40.3,29.4,0.0,52.0,11.0,Clear
2023-06-21,Delhi,North,41.3,30.3,0.0,48.2,17.9,Clear
2023-06-22,Delhi,North,44.0,33.9,0.0,52.3,5.0,Clear
2023-06-23,Delhi,North,40.8,30.9,5.5,64.8,9.2,Light Rain
2023-06-24,Delhi,North,41.8,29.5,0.0,62.6,18.0,Clear
2023-06-25,Delhi,North,43.2,32.8,0.0,47.9,5.4,Clear
2023-06-26,Delhi,North,41.2,30.4,22.1,58.6,11.2,Rain
2023-06-27,Delhi,North,43.0,30.2,58.1,61.2,15.0,Rain
2023-06-28,Delhi,North,41.1,32.3,0.0,46.5,13.1,Clear
2023-06-29,Delhi,North,46.6,35.2,0.0,66.8,8.0,Clear
2023-06-30,Delhi,North,43.1,33.8,46.8,46.4,15.7,Rain
2023-07-01,Delhi,North,39.6,27.8,72.4,81.0,10.2,Heavy Rain
2023-07-02,Delhi,North,42.5,30.1,33.4,94.7,20.7,Rain
2023-07-03,Delhi,North,40.0,28.3,91.4,80.5,9.2,Heavy Rain
2023-07-04,Delhi,North,40.7,32.7,96.8,80.3,10.9,Heavy Rain
2023-07-05,Delhi,North,43.6,32.4,43.3,89.8,14.1,Rain
2023-07-06,Delhi,North,44.2,32.0,12.8,56.5,10.9,Rain
2023-07-07,Delhi,North,41.2,28.7,0.0,69.6,7.7,Clear
2023-07-08,Delhi,North,43.2,32.7,60.5,66.4,18.6,Rain
2023-07-09,Delhi,North,43.7,34.1,158.7,82.0,13.4,Heavy Rain
2023-07-10,Delhi,North,43.3,32.3,98.6,58.8,12.1,Heavy Rain
2023-07-11,Delhi,North,40.1,31.9,152.6,95.3,10.9,Heavy Rain
2023-07-12,Delhi,North,42.0,31.2,66.6,71.8,17.6,Heavy Rain
2023-07-13,Delhi,North,42.9,31.2,55.8,88.3,49.6,Rain
2023-07-14,Delhi,North,41.1,29.7,18.2,72.5,16.3,Rain
2023-07-15,Delhi,North,42.7,30.9,0.0,66.2,4.5,Clear
2023-07-16,Delhi,North,47.5,34.4,81.4,75.8,9.0,Heavy Rain
2023-07-17,Delhi,North,40.5,28.3,178.2,87.3,21.7,Heavy Rain
2023-07-18,Delhi,North,46.3,34.5,63.7,85.5,27.8,Rain
2023-07-19,Delhi,North,44.2,32.1,28.7,74.2,7.8,Rain
2023-07-20,Delhi,North,39.6,30.6,50.3,75.0,11.1,Rain
2023-07-21,Delhi,North,43.5,33.1,0.0,69.4,12.5,Clear
2023-07-22,Delhi,North,43.9,34.3,53.0,67.6,8.4,Rain
2023-07-23,Delhi,North,38.4,27.4,68.7,68.1,11.1,Heavy Rain
2023-07-24,Delhi,North,44.2,34.2,70.9,71.0,22.5,Heavy Rain
2023-07-25,Delhi,North,44.6,33.7,6.2,58.6,27.0,Light Rain
2023-07-26,Delhi,North,41.7,31.6,0.0,77.2,6.6,Clear
2023-07-27,Delhi,North,39.6,30.5,27.8,69.3,12.2,Rain
2023-07-28,Delhi,North,43.9,34.7,41.0,77.9,15.7,Rain
2023-07-29,Delhi,North,38.6,27.1,18.8,88.2,14.4,Rain
2023-07-30,Delhi,North,44.2,35.1,0.0,82.7,14.6,Cloudy
2023-07-31,Delhi,North,44.6,32.0,0.0,73.7,9.8,Clear
2023-08-01,Delhi,North,41.8,31.9,21.3,72.4,12.6,Rain
2023-08-02,Delhi,North,42.5,31.1,105.0,61.2,24.1,Heavy Rain
2023-08-03,Delhi,North,43.1,31.8,139.2,77.4,28.5,Heavy Rain
2023-08-04,Delhi,North,40.3,27.0,101.5,82.0,11.9,Heavy Rain
2023-08-05,Delhi,North,40.3,29.6,78.7,75.3,10.1,Heavy Rain
2023-08-06,Delhi,North,43.3,31.8,0.0,61.3,6.8,Clear
2023-08-07,Delhi,North,38.9,27.2,47.6,75.4,18.0,Rain
2023-08-08,Delhi,North,41.3,30.3,32.9,75.5,7.1,Rain
2023-08-09,Delhi,North,41.4,31.0,9.8,63.1,7.9,Light Rain
2023-08-10,Delhi,North,42.0,30.5,120.5,79.1,9.0,Heavy Rain
2023-08-11,Delhi,North,42.6,33.5,100.9,75.6,17.1,Heavy Rain
2023-08-12,Delhi,North,38.9,28.2,7.1,73.8,7.6,Light Rain
2023-08-13,Delhi,North,43.7,32.8,99.3,63.4,8.7,Heavy Rain
2023-08-14,Delhi,North,40.3,29.5,88.4,84.1,13.4,Heavy Rain
2023-08-15,Delhi,North,38.9,29.7,125.0,77.7,13.5,Heavy Rain
2023-08-16,Delhi,North,39.0,28.1,103.2,81.5,18.0,Heavy Rain
2023-08-17,Delhi,North,43.4,30.7,0.0,59.3,7.6,Clear
2023-08-18,Delhi,North,41.9,29.7,0.0,61.7,6.8,Clear
2023-08-19,Delhi,North,37.4,26.0,169.2,66.3,20.4,Heavy Rain
2023-08-20,Delhi,North,40.4,29.7,0.0,71.5,5.6,Clear
2023-08-21,Delhi,North,38.7,25.9,14.0,63.0,10.0,Rain
2023-08-22,Delhi,North,39.6,27.0,170.5,80.3,16.9,Heavy Rain
2023-08-23,Delhi,North,38.3,27.5,98.7,86.5,7.8,Heavy Rain
2023-08-24,Delhi,North,39.4,27.0,48.2,59.9,10.8,Rain
2023-08-25,Delhi,North,38.6,28.7,14.5,72.5,11.3,Rain
2023-08-26,Delhi,North,40.0,30.0,23.3,79.4,17.3,Rain
2023-08-27,Delhi,North,42.0,30.0,0.0,56.4,6.7,Clear
2023-08-28,Delhi,North,38.0,26.8,0.0,53.6,4.9,Clear
2023-08-29,Delhi,North,40.4,30.1,78.0,72.4,22.3,Heavy Rain
2023-08-30,Delhi,North,37.3,26.7,6.3,72.2,11.7,Light Rain
2023-08-31,Delhi,North,33.8,25.3,57.4,80.9,11.6,Rain
2023-09-01,Delhi,North,39.8,27.4,14.6,78.2,14.2,Rain
2023-09-02,Delhi,North,38.8,28.0,18.5,74.0,11.5,Rain
2023-09-03,Delhi,North,36.3,25.5,161.6,92.0,9.1,Heavy Rain
2023-09-04,Delhi,North,37.8,26.5,56.5,84.5,19.9,Rain
2023-09-05,Delhi,North,37.3,26.3,20.8,71.6,5.5,Rain
2023-09-06,Delhi,North,40.9,28.2,0.0,71.7,10.4,Clear
2023-09-07,Delhi,North,37.3,25.5,56.7,77.7,11.7,Rain
2023-09-08,Delhi,North,38.8,29.2,43.0,68.7,11.8,Rain
2023-09-09,Delhi,North,35.0,23.2,0.0,59.2,19.5,Clear
2023-09-10,Delhi,North,35.1,24.4,147.9,86.9,18.8,Heavy Rain
2023-09-11,Delhi,North,32.6,21.0,128.6,85.2,9.9,Heavy Rain
2023-09-12,Delhi,North,37.7,25.0,157.4,80.8,9.2,Heavy Rain
2023-09-13,Delhi,North,36.1,24.5,99.2,82.3,18.6,Heavy Rain
2023-09-14,Delhi,North,34.9,23.1,17.0,73.8,23.4,Rain
2023-09-15,Delhi,North,35.8,26.6,35.8,74.6,15.3,Rain
2023-09-16,Delhi,North,34.2,23.6,0.0,70.3,5.5,Clear
2023-09-17,Delhi,North,36.7,26.3,0.0,71.9,5.9,Clear
2023-09-18,Delhi,North,34.9,24.3,8.8,76.3,14.3,Light Rain
2023-09-19,Delhi,North,37.2,25.5,167.7,74.8,11.7,Heavy Rain
2023-09-20,Delhi,North,35.9,23.8,0.0,66.5,11.1,Clear
2023-09-21,Delhi,North,38.2,27.9,36.6,71.6,14.7,Rain
2023-09-22,Delhi,North,33.5,22.4,0.0,54.7,8.0,Clear
2023-09-23,Delhi,North,30.3,20.5,32.1,75.3,18.6,Rain
2023-09-24,Delhi,North,35.9,25.3,0.0,68.8,20.4,Clear
2023-09-25,Delhi,North,38.5,25.9,0.0,72.5,5.3,Clear
2023-09-26,Delhi,North,33.4,22.0,0.0,73.1,8.0,Clear
2023-09-27,Delhi,North,34.3,22.1,44.3,80.3,12.0,Rain
2023-09-28,Delhi,North,35.0,24.4,12.4,73.7,21.1,Rain
2023-09-29,Delhi,North,36.9,26.0,129.2,88.2,15.7,Heavy Rain
2023-09-30,Delhi,North,32.5,22.2,0.0,66.3,29.8,Clear
2023-10-01,Delhi,North,32.9,20.2,0.0,54.8,10.2,Clear
2023-10-02,Delhi,North,32.9,21.8,0.0,50.3,11.5,Clear
2023-10-03,Delhi,North,30.7,19.6,0.0,49.8,24.7,Clear
2023-10-04,Delhi,North,28.1,19.0,0.0,52.7,11.4,Clear
2023-10-05,Delhi,North,31.1,19.6,0.0,50.3,4.9,Clear
2023-10-06,Delhi,North,30.2,20.6,0.0,48.0,4.4,Clear
2023-10-07,Delhi,North,29.7,18.0,0.0,60.8,7.5,Clear
2023-10-08,Delhi,North,31.9,21.4,0.0,58.8,11.9,Clear
2023-10-09,Delhi,North,27.6,14.5,3.9,68.4,10.2,Light Rain
2023-10-10,Delhi,North,31.9,21.8,0.0,62.6,0.4,Clear
2023-10-11,Delhi,North,32.3,23.1,19.7,53.6,13.1,Rain
2023-10-12,Delhi,North,30.1,20.7,19.4,78.4,16.3,Rain
2023-10-13,Delhi,North,31.2,19.6,24.1,62.8,16.5,Rain
2023-10-14,Delhi,North,30.0,17.8,0.0,59.6,8.5,Clear
2023-10-15,Delhi,North,30.9,19.6,0.0,47.5,19.9,Clear
2023-10-16,Delhi,North,28.4,17.5,0.0,56.3,5.6,Clear
2023-10-17,Delhi,North,27.8,16.5,0.0,52.1,1.7,Clear
2023-10-18,Delhi,North,33.2,23.1,0.0,48.8,17.3,Clear
2023-10-19,Delhi,North,27.6,18.8,0.0,44.6,3.4,Clear
2023-10-20,Delhi,North,29.0,17.8,0.0,63.9,4.6,Clear
2023-10-21,Delhi,North,27.5,16.0,0.0,57.5,5.9,Clear
2023-10-22,Delhi,North,28.7,17.1,29.8,66.0,12.7,Rain
2023-10-23,Delhi,North,28.9,16.6,3.5,66.2,10.0,Light Rain
2023-10-24,Delhi,North,29.9,18.4,0.0,53.7,18.3,Clear
2023-10-25,Delhi,North,26.4,13.5,11.4,67.4,38.7,Rain
2023-10-26,Delhi,North,31.3,19.6,0.0,67.5,13.5,Clear
2023-10-27,Delhi,North,26.8,16.1,0.0,49.4,11.0,Clear
2023-10-28,Delhi,North,27.4,17.3,0.0,56.1,4.7,Clear
2023-10-29,Delhi,North,30.9,17.8,12.6,57.8,18.7,Rain
2023-10-30,Delhi,North,26.6,15.8,0.0,50.7,9.9,Clear
2023-10-31,Delhi,North,29.3,16.0,31.6,68.2,18.2,Rain
2023-11-01,Delhi,North,30.1,18.6,0.0,39.9,6.7,Clear
2023-11-02,Delhi,North,25.7,13.8,0.0,60.7,15.1,Clear
2023-11-03,Delhi,North,25.8,13.5,0.0,59.1,30.5,Clear
2023-11-04,Delhi,North,27.5,17.1,0.0,37.9,7.0,Clear
2023-11-05,Delhi,North,28.2,14.5,0.0,49.0,6.0,Clear
2023-11-06,Delhi,North,28.1,18.4,0.0,41.4,9.6,Clear
2023-11-07,Delhi,North,25.3,15.0,0.0,39.6,11.1,Clear
2023-11-08,Delhi,North,26.1,15.2,0.0,52.9,17.6,Clear
2023-11-09,Delhi,North,27.2,16.4,0.0,44.9,2.7,Clear
2023-11-10,Delhi,North,24.3,12.7,0.0,50.0,6.4,Clear
2023-11-11,Delhi,North,25.9,13.6,0.0,29.1,2.1,Clear
2023-11-12,Delhi,North,21.9,10.3,0.0,66.1,5.1,Clear
2023-11-13,Delhi,North,26.4,13.6,0.0,62.5,3.3,Clear
2023-11-14,Delhi,North,25.6,15.4,0.0,39.6,2.1,Clear
2023-11-15,Delhi,North,24.8,13.5,0.0,54.6,2.1,Clear
2023-11-16,Delhi,North,23.1,12.9,0.0,47.9,7.5,Clear
2023-11-17,Delhi,North,23.8,12.4,0.0,47.9,13.1,Clear
2023-11-18,Delhi,North,23.4,12.2,0.0,46.2,11.2,Clear
2023-11-19,Delhi,North,23.2,11.9,0.0,61.4,10.9,Clear
2023-11-20,Delhi,North,26.1,13.0,0.0,63.6,26.0,Clear
2023-11-21,Delhi,North,22.6,12.5,0.0,55.4,16.4,Clear
2023-11-22,Delhi,North,23.8,12.6,0.0,50.7,13.5,Clear
2023-11-23,Delhi,North,22.9,12.8,0.0,33.2,2.7,Clear
2023-11-24,Delhi,North,23.0,10.7,0.0,49.4,11.1,Clear
2023-11-25,Delhi,North,19.3,7.5,0.0,48.6,18.5,Clear
2023-11-26,Delhi,North,22.0,12.4,0.0,43.3,10.8,Clear
2023-11-27,Delhi,North,25.2,11.3,0.0,49.7,23.3,Clear
2023-11-28,Delhi,North,23.2,11.9,0.0,35.5,11.8,Clear
2023-11-29,Delhi,North,22.2,12.4,0.0,37.0,12.5,Clear
2023-11-30,Delhi,North,24.8,14.0,0.0,47.9,8.6,Clear
2023-12-01,Delhi,North,22.1,14.8,0.0,56.5,5.4,Clear
2023-12-02,Delhi,North,20.6,10.9,0.0,54.8,13.2,Clear
2023-12-03,Delhi,North,21.6,11.2,0.0,51.3,16.4,Clear
2023-12-04,Delhi,North,24.1,12.9,0.0,56.0,8.1,Clear
2023-12-05,Delhi,North,25.5,13.4,0.0,42.9,6.0,Clear
2023-12-06,Delhi,North,23.0,12.9,0.0,58.7,4.2,Clear
2023-12-07,Delhi,North,18.2,7.0,0.0,40.8,14.9,Clear
2023-12-08,Delhi,North,22.6,12.3,3.4,78.3,14.5,Light Rain
2023-12-09,Delhi,North,20.2,8.9,0.0,51.1,3.8,Clear
2023-12-10,Delhi,North,21.3,12.9,0.0,51.9,5.9,Clear
2023-12-11,Delhi,North,19.6,8.2,0.0,51.7,15.8,Clear
2023-12-12,Delhi,North,19.6,7.1,0.6,63.5,19.9,Light Rain
2023-12-13,Delhi,North,20.7,9.8,0.0,54.9,18.3,Clear
2023-12-14,Delhi,North,24.3,13.4,0.0,51.1,5.5,Clear
2023-12-15,Delhi,North,17.7,4.2,0.0,48.0,6.4,Clear
2023-12-16,Delhi,North,20.0,9.8,3.6,62.2,25.9,Light Rain
2023-12-17,Delhi,North,19.7,8.8,0.0,48.1,22.7,Clear
2023-12-18,Delhi,North,18.1,7.0,0.0,48.2,7.3,Clear
2023-12-19,Delhi,North,20.3,8.5,0.0,53.5,6.0,Clear
2023-12-20,Delhi,North,20.1,11.0,0.0,50.4,5.8,Clear
2023-12-21,Delhi,North,20.7,8.4,0.0,60.7,2.0,Clear
2023-12-22,Delhi,North,18.6,7.5,0.0,58.0,11.2,Clear
2023-12-23,Delhi,North,20.0,10.9,0.0,46.3,9.8,Clear
2023-12-24,Delhi,North,21.2,5.3,0.0,36.8,6.3,Clear
